2026-05-28 11:44:22,652 | INFO | Loaded 0 reference images
2026-05-28 11:44:39,604 | INFO | Trigger fired from serial sensor; waiting 9.0s
2026-05-28 11:44:48,694 | INFO | Connected (version 2.0, client OpenSSH_9.6p1)
2026-05-28 11:44:49,051 | INFO | Authentication (password) successful!
2026-05-28 11:44:49,307 | INFO | [chan 0] Opened sftp connection (server version 3)
2026-05-28 11:44:49,796 | INFO | SFTP uploaded: C:\Users\RealTech\Documents\MaterialAI\CapturedImages\Other\Other_2026-05-28_11-44-48-606.jpg -> /home/ftpuser/ftp/Kousic&Co/Other/Other_2026-05-28_11-44-48-606.jpg
2026-05-28 11:44:49,796 | INFO | [chan 0] sftp session closed.
2026-05-28 11:44:49,797 | INFO | Detected: Other decision=Fallback ai=Other(0.000) ref=Other(0.000) sftp=True output=False
2026-05-28 11:45:59,759 | INFO | Loaded 0 reference images
2026-05-28 11:45:59,760 | INFO | AI disabled by config
2026-05-28 11:45:59,760 | INFO | ============================================================
2026-05-28 11:45:59,760 | INFO | Material AI Standalone Desktop App
2026-05-28 11:45:59,760 | INFO | Config      : C:\Users\RealTech\Documents\MaterialAI\config.ini
2026-05-28 11:45:59,760 | INFO | Project cfg : C:\Users\RealTech\PycharmProjects\Kousicandco\config.ini
2026-05-28 11:45:59,760 | INFO | Default cfg : C:\Users\RealTech\Documents\MaterialAI\config.ini
2026-05-28 11:45:59,760 | INFO | Data        : C:\Users\RealTech\Documents\MaterialAI
2026-05-28 11:45:59,760 | INFO | Capture Dir : C:\Users\RealTech\Documents\MaterialAI\CapturedImages
2026-05-28 11:45:59,760 | INFO | Reference   : C:\Users\RealTech\Documents\MaterialAI\ReferenceImages
2026-05-28 11:45:59,760 | INFO | Model       : C:\Users\RealTech\Documents\MaterialAI\Model\material_model.tflite
2026-05-28 11:45:59,760 | INFO | Labels      : C:\Users\RealTech\Documents\MaterialAI\Model\labels.txt
2026-05-28 11:45:59,760 | INFO | Camera      : rtsp://admin:admin@192.168.22.226:554/h264/ch1/main/av_stream
2026-05-28 11:45:59,760 | INFO | SFTP        : enabled=True paramiko=True ftpuser@3.111.78.82:22 -> /home/ftpuser/ftp/Kousic&Co
2026-05-28 11:45:59,760 | INFO | SFTP folders: organize_by_material=True create_folders=False
2026-05-28 11:45:59,760 | INFO | Input COM   : enabled=True COM8 @ 9600 command='Detects'
2026-05-28 11:45:59,760 | INFO | Output COM  : enabled=False COM5 @ 9600
2026-05-28 11:45:59,761 | INFO | Delay       : 9.000s
2026-05-28 11:45:59,761 | INFO | AI          : enabled=False available=False
2026-05-28 11:45:59,765 | INFO | COM ports   : COM8
2026-05-28 11:45:59,765 | INFO | ============================================================
2026-05-28 11:45:59,766 | INFO | Opening camera: rtsp://admin:admin@192.168.22.226:554/h264/ch1/main/av_stream
2026-05-28 11:45:59,767 | INFO | Opening input trigger port: COM8 @ 9600 command='Detects'
2026-05-28 11:46:05,486 | INFO | Input trigger raw text: 'D'
2026-05-28 11:46:05,517 | INFO | Input trigger raw text: 'etects'
2026-05-28 11:46:05,518 | INFO | Sensor command matched: 'Detects'
2026-05-28 11:46:05,518 | INFO | Trigger fired from serial sensor; waiting 9.0s
2026-05-28 11:46:14,614 | INFO | Connected (version 2.0, client OpenSSH_9.6p1)
2026-05-28 11:46:14,987 | INFO | Authentication (password) successful!
2026-05-28 11:46:15,256 | INFO | [chan 0] Opened sftp connection (server version 3)
2026-05-28 11:46:15,644 | INFO | SFTP uploaded: C:\Users\RealTech\Documents\MaterialAI\CapturedImages\Other\Other_2026-05-28_11-46-14-520.jpg -> /home/ftpuser/ftp/Kousic&Co/Other/Other_2026-05-28_11-46-14-520.jpg
2026-05-28 11:46:15,645 | INFO | [chan 0] sftp session closed.
2026-05-28 11:46:15,645 | INFO | Detected: Other decision=Fallback ai=Other(0.000) ref=Other(0.000) sftp=True output=False
2026-05-28 11:47:11,471 | INFO | Loaded 0 reference images
2026-05-28 11:47:11,471 | INFO | AI disabled by config
2026-05-28 11:47:11,471 | INFO | ============================================================
2026-05-28 11:47:11,471 | INFO | Material AI Standalone Desktop App
2026-05-28 11:47:11,472 | INFO | Config      : C:\Users\RealTech\Documents\MaterialAI\config.ini
2026-05-28 11:47:11,472 | INFO | Project cfg : C:\Users\RealTech\PycharmProjects\Kousicandco\config.ini
2026-05-28 11:47:11,472 | INFO | Default cfg : C:\Users\RealTech\Documents\MaterialAI\config.ini
2026-05-28 11:47:11,472 | INFO | Data        : C:\Users\RealTech\Documents\MaterialAI
2026-05-28 11:47:11,472 | INFO | Capture Dir : C:\Users\RealTech\Documents\MaterialAI\CapturedImages
2026-05-28 11:47:11,472 | INFO | Reference   : C:\Users\RealTech\Documents\MaterialAI\ReferenceImages
2026-05-28 11:47:11,472 | INFO | Model       : C:\Users\RealTech\Documents\MaterialAI\Model\material_model.tflite
2026-05-28 11:47:11,472 | INFO | Labels      : C:\Users\RealTech\Documents\MaterialAI\Model\labels.txt
2026-05-28 11:47:11,472 | INFO | Camera      : rtsp://admin:admin@192.168.22.226:554/h264/ch1/main/av_stream
2026-05-28 11:47:11,472 | INFO | SFTP        : enabled=True paramiko=True ftpuser@3.111.78.82:22 -> /home/ftpuser/ftp/Kousic&Co
2026-05-28 11:47:11,472 | INFO | SFTP folders: organize_by_material=False create_folders=False
2026-05-28 11:47:11,472 | INFO | Input COM   : enabled=True COM8 @ 9600 command='Detects'
2026-05-28 11:47:11,472 | INFO | Output COM  : enabled=False COM5 @ 9600
2026-05-28 11:47:11,472 | INFO | Delay       : 9.000s
2026-05-28 11:47:11,472 | INFO | AI          : enabled=False available=False
2026-05-28 11:47:11,476 | INFO | COM ports   : COM8
2026-05-28 11:47:11,477 | INFO | ============================================================
2026-05-28 11:47:11,477 | INFO | Opening camera: rtsp://admin:admin@192.168.22.226:554/h264/ch1/main/av_stream
2026-05-28 11:47:11,479 | INFO | Opening input trigger port: COM8 @ 9600 command='Detects'
2026-05-28 11:47:18,041 | INFO | Input trigger raw text: 'D'
2026-05-28 11:47:18,072 | INFO | Input trigger raw text: 'etects'
2026-05-28 11:47:18,072 | INFO | Sensor command matched: 'Detects'
2026-05-28 11:47:18,072 | INFO | Trigger fired from serial sensor; waiting 9.0s
2026-05-28 11:47:27,212 | INFO | Connected (version 2.0, client OpenSSH_9.6p1)
2026-05-28 11:47:27,518 | INFO | Authentication (password) successful!
2026-05-28 11:47:27,774 | INFO | [chan 0] Opened sftp connection (server version 3)
2026-05-28 11:47:28,159 | INFO | SFTP uploaded: C:\Users\RealTech\Documents\MaterialAI\CapturedImages\Other\Other_2026-05-28_11-47-27-074.jpg -> /home/ftpuser/ftp/Kousic&Co/Other_2026-05-28_11-47-27-074.jpg
2026-05-28 11:47:28,159 | INFO | [chan 0] sftp session closed.
2026-05-28 11:47:28,160 | INFO | Detected: Other decision=Fallback ai=Other(0.000) ref=Other(0.000) sftp=True output=False
2026-05-28 11:50:52,363 | INFO | Reference captured: C:\Users\RealTech\Documents\MaterialAI\ReferenceImages\Raw_Material\Raw_Material_2026-05-28_11-50-52-359.jpg
2026-05-28 11:50:52,369 | INFO | Loaded 1 reference images
2026-05-28 11:51:08,014 | INFO | Input trigger raw text: 'D'
2026-05-28 11:51:08,045 | INFO | Input trigger raw text: 'etects'
2026-05-28 11:51:08,045 | INFO | Sensor command matched: 'Detects'
2026-05-28 11:51:08,046 | INFO | Trigger fired from serial sensor; waiting 9.0s
2026-05-28 11:51:18,123 | INFO | Connected (version 2.0, client OpenSSH_9.6p1)
2026-05-28 11:51:18,417 | INFO | Authentication (password) successful!
2026-05-28 11:51:18,659 | INFO | [chan 0] Opened sftp connection (server version 3)
2026-05-28 11:51:19,052 | INFO | SFTP uploaded: C:\Users\RealTech\Documents\MaterialAI\CapturedImages\Raw_Material\Raw_Material_2026-05-28_11-51-18-034.jpg -> /home/ftpuser/ftp/Kousic&Co/Raw_Material_2026-05-28_11-51-18-034.jpg
2026-05-28 11:51:19,053 | INFO | [chan 0] sftp session closed.
2026-05-28 11:51:19,053 | INFO | Detected: Raw Material decision=Reference Image ai=Other(0.000) ref=Raw Material(0.762) sftp=True output=False
2026-05-28 11:54:31,404 | INFO | Loaded 1 reference images
2026-05-28 11:55:43,784 | INFO | Loaded 1 reference images
2026-05-28 11:55:55,374 | INFO | Reference captured: C:\Users\RealTech\Documents\MaterialAI\ReferenceImages\Raw_Material\Raw_Material_2026-05-28_11-55-55-328.jpg
2026-05-28 11:55:55,385 | INFO | Loaded 2 reference images
2026-05-28 11:56:57,605 | INFO | Connected (version 2.0, client OpenSSH_9.6p1)
2026-05-28 11:56:57,891 | INFO | Authentication (password) successful!
2026-05-28 11:56:58,136 | INFO | [chan 0] Opened sftp connection (server version 3)
2026-05-28 11:56:58,377 | INFO | SFTP uploaded: C:\Users\RealTech\Documents\MaterialAI\Temp\sftp_test_2026-05-28_11-56-57-519.txt -> /home/ftpuser/ftp/Kousic&Co/sftp_test_2026-05-28_11-56-57-519.txt
2026-05-28 11:56:58,377 | INFO | [chan 0] sftp session closed.
2026-05-28 12:24:19,303 | ERROR | Input COM failed on COM8: ClearCommError failed (PermissionError(13, 'Access is denied.', None, 5))
2026-05-28 12:24:22,303 | INFO | Opening input trigger port: COM8 @ 9600 command='Detects'
2026-05-28 12:24:22,303 | ERROR | Input COM failed on COM8: could not open port 'COM8': FileNotFoundError(2, 'The system cannot find the file specified.', None, 2)
2026-05-28 12:24:25,304 | INFO | Opening input trigger port: COM8 @ 9600 command='Detects'
2026-05-28 12:24:25,305 | ERROR | Input COM failed on COM8: could not open port 'COM8': FileNotFoundError(2, 'The system cannot find the file specified.', None, 2)
2026-05-28 12:24:28,306 | INFO | Opening input trigger port: COM8 @ 9600 command='Detects'
2026-05-28 12:24:28,309 | ERROR | Input COM failed on COM8: could not open port 'COM8': FileNotFoundError(2, 'The system cannot find the file specified.', None, 2)
2026-05-28 12:32:16,858 | INFO | Opening input trigger port: COM8 @ 9600 command='Detects'
2026-05-28 12:32:17,097 | ERROR | Input COM failed on COM8: could not open port 'COM8': FileNotFoundError(2, 'The system cannot find the file specified.', None, 2)
2026-05-28 12:32:20,106 | INFO | Opening input trigger port: COM8 @ 9600 command='Detects'
2026-05-28 12:32:20,107 | ERROR | Input COM failed on COM8: could not open port 'COM8': FileNotFoundError(2, 'The system cannot find the file specified.', None, 2)
2026-05-28 12:32:20,666 | INFO | Opening camera: rtsp://admin:admin@192.168.22.226:554/h264/ch1/main/av_stream
2026-05-28 12:35:42,910 | INFO | Opening input trigger port: COM8 @ 9600 command='Detects'
2026-05-28 12:35:42,911 | ERROR | Input COM failed on COM8: could not open port 'COM8': FileNotFoundError(2, 'The system cannot find the file specified.', None, 2)
2026-05-28 12:35:45,911 | INFO | Opening input trigger port: COM8 @ 9600 command='Detects'
2026-05-28 12:35:45,912 | ERROR | Input COM failed on COM8: could not open port 'COM8': FileNotFoundError(2, 'The system cannot find the file specified.', None, 2)
2026-05-28 12:35:46,917 | INFO | Opening camera: rtsp://admin:admin@192.168.22.226:554/h264/ch1/main/av_stream
2026-05-28 12:35:48,912 | INFO | Opening input trigger port: COM8 @ 9600 command='Detects'
2026-05-28 12:35:48,913 | ERROR | Input COM failed on COM8: could not open port 'COM8': FileNotFoundError(2, 'The system cannot find the file specified.', None, 2)
2026-05-28 12:35:51,914 | INFO | Opening input trigger port: COM8 @ 9600 command='Detects'
2026-05-28 12:35:51,915 | ERROR | Input COM failed on COM8: could not open port 'COM8': FileNotFoundError(2, 'The system cannot find the file specified.', None, 2)
2026-05-28 12:35:54,916 | INFO | Opening input trigger port: COM8 @ 9600 command='Detects'
2026-05-28 12:35:54,916 | ERROR | Input COM failed on COM8: could not open port 'COM8': FileNotFoundError(2, 'The system cannot find the file specified.', None, 2)
2026-05-28 12:35:57,917 | INFO | Opening input trigger port: COM8 @ 9600 command='Detects'
2026-05-28 12:35:57,918 | ERROR | Input COM failed on COM8: could not open port 'COM8': FileNotFoundError(2, 'The system cannot find the file specified.', None, 2)
2026-05-28 12:36:00,919 | INFO | Opening input trigger port: COM8 @ 9600 command='Detects'
2026-05-28 12:36:00,919 | ERROR | Input COM failed on COM8: could not open port 'COM8': FileNotFoundError(2, 'The system cannot find the file specified.', None, 2)
2026-05-28 12:36:03,920 | INFO | Opening input trigger port: COM8 @ 9600 command='Detects'
2026-05-28 12:36:03,921 | ERROR | Input COM failed on COM8: could not open port 'COM8': FileNotFoundError(2, 'The system cannot find the file specified.', None, 2)
2026-05-28 12:36:06,922 | INFO | Opening input trigger port: COM8 @ 9600 command='Detects'
2026-05-28 12:36:06,923 | ERROR | Input COM failed on COM8: could not open port 'COM8': FileNotFoundError(2, 'The system cannot find the file specified.', None, 2)
2026-05-28 12:36:09,924 | INFO | Opening input trigger port: COM8 @ 9600 command='Detects'
2026-05-28 12:36:09,924 | ERROR | Input COM failed on COM8: could not open port 'COM8': FileNotFoundError(2, 'The system cannot find the file specified.', None, 2)
2026-05-28 12:36:12,925 | INFO | Opening input trigger port: COM8 @ 9600 command='Detects'
2026-05-28 12:36:12,926 | ERROR | Input COM failed on COM8: could not open port 'COM8': FileNotFoundError(2, 'The system cannot find the file specified.', None, 2)
2026-05-28 12:36:15,927 | INFO | Opening input trigger port: COM8 @ 9600 command='Detects'
2026-05-28 12:36:15,927 | ERROR | Input COM failed on COM8: could not open port 'COM8': FileNotFoundError(2, 'The system cannot find the file specified.', None, 2)
2026-05-28 12:36:18,928 | INFO | Opening input trigger port: COM8 @ 9600 command='Detects'
2026-05-28 12:36:18,929 | ERROR | Input COM failed on COM8: could not open port 'COM8': FileNotFoundError(2, 'The system cannot find the file specified.', None, 2)
2026-05-28 12:36:21,930 | INFO | Opening input trigger port: COM8 @ 9600 command='Detects'
2026-05-28 12:36:21,930 | ERROR | Input COM failed on COM8: could not open port 'COM8': FileNotFoundError(2, 'The system cannot find the file specified.', None, 2)
2026-05-28 12:36:24,931 | INFO | Opening input trigger port: COM8 @ 9600 command='Detects'
2026-05-28 12:36:24,932 | ERROR | Input COM failed on COM8: could not open port 'COM8': FileNotFoundError(2, 'The system cannot find the file specified.', None, 2)
2026-05-28 12:36:27,932 | INFO | Opening input trigger port: COM8 @ 9600 command='Detects'
2026-05-28 12:36:27,934 | ERROR | Input COM failed on COM8: could not open port 'COM8': FileNotFoundError(2, 'The system cannot find the file specified.', None, 2)
2026-05-28 12:36:30,936 | INFO | Opening input trigger port: COM8 @ 9600 command='Detects'
2026-05-28 12:36:30,936 | ERROR | Input COM failed on COM8: could not open port 'COM8': FileNotFoundError(2, 'The system cannot find the file specified.', None, 2)
2026-05-28 12:36:33,937 | INFO | Opening input trigger port: COM8 @ 9600 command='Detects'
2026-05-28 12:36:33,939 | ERROR | Input COM failed on COM8: could not open port 'COM8': FileNotFoundError(2, 'The system cannot find the file specified.', None, 2)
2026-05-28 12:36:36,939 | INFO | Opening input trigger port: COM8 @ 9600 command='Detects'
2026-05-28 12:36:36,940 | ERROR | Input COM failed on COM8: could not open port 'COM8': FileNotFoundError(2, 'The system cannot find the file specified.', None, 2)
2026-05-28 12:36:39,941 | INFO | Opening input trigger port: COM8 @ 9600 command='Detects'
2026-05-28 12:36:39,941 | ERROR | Input COM failed on COM8: could not open port 'COM8': FileNotFoundError(2, 'The system cannot find the file specified.', None, 2)
2026-05-28 12:36:42,943 | INFO | Opening input trigger port: COM8 @ 9600 command='Detects'
2026-05-28 12:36:42,944 | ERROR | Input COM failed on COM8: could not open port 'COM8': FileNotFoundError(2, 'The system cannot find the file specified.', None, 2)
2026-05-28 12:36:45,945 | INFO | Opening input trigger port: COM8 @ 9600 command='Detects'
2026-05-28 12:36:45,945 | ERROR | Input COM failed on COM8: could not open port 'COM8': FileNotFoundError(2, 'The system cannot find the file specified.', None, 2)
2026-05-28 12:36:48,946 | INFO | Opening input trigger port: COM8 @ 9600 command='Detects'
2026-05-28 12:36:48,947 | ERROR | Input COM failed on COM8: could not open port 'COM8': FileNotFoundError(2, 'The system cannot find the file specified.', None, 2)
2026-05-28 12:36:51,947 | INFO | Opening input trigger port: COM8 @ 9600 command='Detects'
2026-05-28 12:36:51,948 | ERROR | Input COM failed on COM8: could not open port 'COM8': FileNotFoundError(2, 'The system cannot find the file specified.', None, 2)
2026-05-28 12:36:54,949 | INFO | Opening input trigger port: COM8 @ 9600 command='Detects'
2026-05-28 12:36:54,950 | ERROR | Input COM failed on COM8: could not open port 'COM8': FileNotFoundError(2, 'The system cannot find the file specified.', None, 2)
2026-05-28 12:36:57,950 | INFO | Opening input trigger port: COM8 @ 9600 command='Detects'
2026-05-28 12:36:57,951 | ERROR | Input COM failed on COM8: could not open port 'COM8': FileNotFoundError(2, 'The system cannot find the file specified.', None, 2)
2026-05-28 12:37:00,952 | INFO | Opening input trigger port: COM8 @ 9600 command='Detects'
2026-05-28 12:37:00,953 | ERROR | Input COM failed on COM8: could not open port 'COM8': FileNotFoundError(2, 'The system cannot find the file specified.', None, 2)
2026-05-28 12:37:03,954 | INFO | Opening input trigger port: COM8 @ 9600 command='Detects'
2026-05-28 12:37:03,954 | ERROR | Input COM failed on COM8: could not open port 'COM8': FileNotFoundError(2, 'The system cannot find the file specified.', None, 2)
2026-05-28 12:37:06,955 | INFO | Opening input trigger port: COM8 @ 9600 command='Detects'
2026-05-28 12:37:06,956 | ERROR | Input COM failed on COM8: could not open port 'COM8': FileNotFoundError(2, 'The system cannot find the file specified.', None, 2)
2026-05-28 12:37:09,957 | INFO | Opening input trigger port: COM8 @ 9600 command='Detects'
2026-05-28 12:37:09,958 | ERROR | Input COM failed on COM8: could not open port 'COM8': FileNotFoundError(2, 'The system cannot find the file specified.', None, 2)
2026-05-28 12:37:12,959 | INFO | Opening input trigger port: COM8 @ 9600 command='Detects'
2026-05-28 12:37:12,959 | ERROR | Input COM failed on COM8: could not open port 'COM8': FileNotFoundError(2, 'The system cannot find the file specified.', None, 2)
2026-05-28 12:37:15,960 | INFO | Opening input trigger port: COM8 @ 9600 command='Detects'
2026-05-28 12:37:15,961 | ERROR | Input COM failed on COM8: could not open port 'COM8': FileNotFoundError(2, 'The system cannot find the file specified.', None, 2)
2026-05-28 12:37:18,961 | INFO | Opening input trigger port: COM8 @ 9600 command='Detects'
2026-05-28 12:37:18,962 | ERROR | Input COM failed on COM8: could not open port 'COM8': FileNotFoundError(2, 'The system cannot find the file specified.', None, 2)
2026-05-28 12:37:21,963 | INFO | Opening input trigger port: COM8 @ 9600 command='Detects'
2026-05-28 12:37:21,964 | ERROR | Input COM failed on COM8: could not open port 'COM8': FileNotFoundError(2, 'The system cannot find the file specified.', None, 2)
2026-05-28 12:37:24,965 | INFO | Opening input trigger port: COM8 @ 9600 command='Detects'
2026-05-28 12:37:24,965 | ERROR | Input COM failed on COM8: could not open port 'COM8': FileNotFoundError(2, 'The system cannot find the file specified.', None, 2)
2026-05-28 12:37:27,966 | INFO | Opening input trigger port: COM8 @ 9600 command='Detects'
2026-05-28 12:37:27,967 | ERROR | Input COM failed on COM8: could not open port 'COM8': FileNotFoundError(2, 'The system cannot find the file specified.', None, 2)
2026-05-28 12:37:30,968 | INFO | Opening input trigger port: COM8 @ 9600 command='Detects'
2026-05-28 12:37:30,969 | ERROR | Input COM failed on COM8: could not open port 'COM8': FileNotFoundError(2, 'The system cannot find the file specified.', None, 2)
2026-05-28 12:37:33,970 | INFO | Opening input trigger port: COM8 @ 9600 command='Detects'
2026-05-28 12:37:33,971 | ERROR | Input COM failed on COM8: could not open port 'COM8': FileNotFoundError(2, 'The system cannot find the file specified.', None, 2)
2026-05-28 12:37:36,032 | INFO | Opening camera: rtsp://admin:admin@192.168.22.226:554/h264/ch1/main/av_stream
2026-05-28 12:37:36,972 | INFO | Opening input trigger port: COM8 @ 9600 command='Detects'
2026-05-28 12:37:36,972 | ERROR | Input COM failed on COM8: could not open port 'COM8': FileNotFoundError(2, 'The system cannot find the file specified.', None, 2)
2026-05-28 12:37:39,973 | INFO | Opening input trigger port: COM8 @ 9600 command='Detects'
2026-05-28 12:37:39,974 | ERROR | Input COM failed on COM8: could not open port 'COM8': FileNotFoundError(2, 'The system cannot find the file specified.', None, 2)
2026-05-28 12:37:42,975 | INFO | Opening input trigger port: COM8 @ 9600 command='Detects'
2026-05-28 12:37:42,976 | ERROR | Input COM failed on COM8: could not open port 'COM8': FileNotFoundError(2, 'The system cannot find the file specified.', None, 2)
2026-05-28 12:37:45,977 | INFO | Opening input trigger port: COM8 @ 9600 command='Detects'
2026-05-28 12:37:45,978 | ERROR | Input COM failed on COM8: could not open port 'COM8': FileNotFoundError(2, 'The system cannot find the file specified.', None, 2)
2026-05-28 12:37:48,979 | INFO | Opening input trigger port: COM8 @ 9600 command='Detects'
2026-05-28 12:37:48,980 | ERROR | Input COM failed on COM8: could not open port 'COM8': FileNotFoundError(2, 'The system cannot find the file specified.', None, 2)
2026-05-28 12:37:51,981 | INFO | Opening input trigger port: COM8 @ 9600 command='Detects'
2026-05-28 12:37:51,982 | ERROR | Input COM failed on COM8: could not open port 'COM8': FileNotFoundError(2, 'The system cannot find the file specified.', None, 2)
2026-05-28 12:37:54,983 | INFO | Opening input trigger port: COM8 @ 9600 command='Detects'
2026-05-28 12:37:54,984 | ERROR | Input COM failed on COM8: could not open port 'COM8': FileNotFoundError(2, 'The system cannot find the file specified.', None, 2)
2026-05-28 12:37:57,985 | INFO | Opening input trigger port: COM8 @ 9600 command='Detects'
2026-05-28 12:37:57,985 | ERROR | Input COM failed on COM8: could not open port 'COM8': FileNotFoundError(2, 'The system cannot find the file specified.', None, 2)
2026-05-28 12:38:00,986 | INFO | Opening input trigger port: COM8 @ 9600 command='Detects'
2026-05-28 12:38:00,987 | ERROR | Input COM failed on COM8: could not open port 'COM8': FileNotFoundError(2, 'The system cannot find the file specified.', None, 2)
2026-05-28 12:38:03,988 | INFO | Opening input trigger port: COM8 @ 9600 command='Detects'
2026-05-28 12:38:03,990 | ERROR | Input COM failed on COM8: could not open port 'COM8': FileNotFoundError(2, 'The system cannot find the file specified.', None, 2)
2026-05-28 12:38:06,991 | INFO | Opening input trigger port: COM8 @ 9600 command='Detects'
2026-05-28 12:38:06,991 | ERROR | Input COM failed on COM8: could not open port 'COM8': FileNotFoundError(2, 'The system cannot find the file specified.', None, 2)
2026-05-28 12:38:09,992 | INFO | Opening input trigger port: COM8 @ 9600 command='Detects'
2026-05-28 12:38:09,993 | ERROR | Input COM failed on COM8: could not open port 'COM8': FileNotFoundError(2, 'The system cannot find the file specified.', None, 2)
2026-05-28 12:38:12,994 | INFO | Opening input trigger port: COM8 @ 9600 command='Detects'
2026-05-28 12:38:12,994 | ERROR | Input COM failed on COM8: could not open port 'COM8': FileNotFoundError(2, 'The system cannot find the file specified.', None, 2)
2026-05-28 12:38:15,995 | INFO | Opening input trigger port: COM8 @ 9600 command='Detects'
2026-05-28 12:38:15,996 | ERROR | Input COM failed on COM8: could not open port 'COM8': FileNotFoundError(2, 'The system cannot find the file specified.', None, 2)
2026-05-28 12:38:18,997 | INFO | Opening input trigger port: COM8 @ 9600 command='Detects'
2026-05-28 12:38:18,998 | ERROR | Input COM failed on COM8: could not open port 'COM8': FileNotFoundError(2, 'The system cannot find the file specified.', None, 2)
2026-05-28 12:38:21,998 | INFO | Opening input trigger port: COM8 @ 9600 command='Detects'
2026-05-28 12:38:21,999 | ERROR | Input COM failed on COM8: could not open port 'COM8': FileNotFoundError(2, 'The system cannot find the file specified.', None, 2)
2026-05-28 12:38:25,000 | INFO | Opening input trigger port: COM8 @ 9600 command='Detects'
2026-05-28 12:38:25,000 | ERROR | Input COM failed on COM8: could not open port 'COM8': FileNotFoundError(2, 'The system cannot find the file specified.', None, 2)
2026-05-28 12:38:28,001 | INFO | Opening input trigger port: COM8 @ 9600 command='Detects'
2026-05-28 12:38:28,002 | ERROR | Input COM failed on COM8: could not open port 'COM8': FileNotFoundError(2, 'The system cannot find the file specified.', None, 2)
2026-05-28 12:38:31,003 | INFO | Opening input trigger port: COM8 @ 9600 command='Detects'
2026-05-28 12:38:31,004 | ERROR | Input COM failed on COM8: could not open port 'COM8': FileNotFoundError(2, 'The system cannot find the file specified.', None, 2)
2026-05-28 12:38:34,004 | INFO | Opening input trigger port: COM8 @ 9600 command='Detects'
2026-05-28 12:38:34,005 | ERROR | Input COM failed on COM8: could not open port 'COM8': FileNotFoundError(2, 'The system cannot find the file specified.', None, 2)
2026-05-28 12:38:37,006 | INFO | Opening input trigger port: COM8 @ 9600 command='Detects'
2026-05-28 12:38:37,007 | ERROR | Input COM failed on COM8: could not open port 'COM8': FileNotFoundError(2, 'The system cannot find the file specified.', None, 2)
2026-05-28 12:38:40,007 | INFO | Opening input trigger port: COM8 @ 9600 command='Detects'
2026-05-28 12:38:40,008 | ERROR | Input COM failed on COM8: could not open port 'COM8': FileNotFoundError(2, 'The system cannot find the file specified.', None, 2)
2026-05-28 12:38:43,009 | INFO | Opening input trigger port: COM8 @ 9600 command='Detects'
2026-05-28 12:38:43,009 | ERROR | Input COM failed on COM8: could not open port 'COM8': FileNotFoundError(2, 'The system cannot find the file specified.', None, 2)
2026-05-28 12:38:46,010 | INFO | Opening input trigger port: COM8 @ 9600 command='Detects'
2026-05-28 12:38:46,011 | ERROR | Input COM failed on COM8: could not open port 'COM8': FileNotFoundError(2, 'The system cannot find the file specified.', None, 2)
2026-05-28 12:38:49,012 | INFO | Opening input trigger port: COM8 @ 9600 command='Detects'
